referrer,views_total,views_unique
github.com,22,7
Google,13,13
statics.teams.cdn.office.net,11,3
ntp.msn.com,3,2
Bing,1,1
chatgpt.com,1,1
ndmconsortium.com,1,1
swisstph.github.io,1,1
ukc-word-edit.officeapps.live.com,1,1
