referrer,views_total,views_unique
github.com,22,7
Google,13,13
statics.teams.cdn.office.net,12,3
ndmconsortium.com,5,2
ntp.msn.com,4,2
Bing,1,1
chatgpt.com,1,1
ukc-word-edit.officeapps.live.com,1,1
