referrer,views_total,views_unique
Google,326,43
perplexity.ai,25,1
paperswithcode.com,20,1
auc-word-edit.officeapps.live.com,13,1
om.scicore.unibas.ch,9,3
boincitaly.org,9,1
github.com,7,3
swisstph.github.io,6,1
teams.microsoft.com,3,1
nature.com,3,1
