url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,208,66
/OpenMalaria-Org/openmalaria/wiki,87,40
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,31,11
/OpenMalaria-Org/openmalaria/wiki/UserGuide,26,14
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,24,9
/OpenMalaria-Org/openmalaria/wiki/Monitoring,22,8
/OpenMalaria-Org/openmalaria/pulls,11,4
/OpenMalaria-Org/openmalaria/wiki/ModelWithinHost,11,4
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,11,4
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,10,5
