referrer,views_total,views_unique
Google,132,28
github.com,24,8
statics.teams.cdn.office.net,16,8
scanmail.trustwave.com,13,7
auc-word-edit.officeapps.live.com,11,2
jirasd.telethonkids.org.au,6,1
medrxiv.org,6,1
om.scicore.unibas.ch,5,2
swisstph.github.io,5,2
Bing,3,2
