referrer,views_total,views_unique
Google,67,23
github.com,39,10
Bing,8,1
statics.teams.cdn.office.net,5,5
auc-word-edit.officeapps.live.com,3,1
thekids.org.au,2,2
link.springer.com,2,1
DuckDuckGo,1,1
claude.ai,1,1
om.scicore.unibas.ch,1,1
