referrer,views_total,views_unique
Google,51,20
github.com,20,5
github-wiki-see.page,11,2
Bing,5,2
swisstph.github.io,5,2
malariajournal.biomedcentral.com,2,1
catalyzex.com,2,1
3blmedia.com,1,1
code.google.com,1,1
