url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,91,54
/OpenMalaria-Org/openmalaria,58,40
/OpenMalaria-Org/openmalaria/wiki/UserGuide,26,19
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,22,8
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,18,8
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,17,9
/OpenMalaria-Org/openmalaria/wiki/References,16,7
/OpenMalaria-Org/openmalaria/wiki/Monitoring,16,5
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,10,4
/OpenMalaria-Org/openmalaria/wiki/ModelDemography,9,6
