referrer,views_total,views_unique
Google,77,30
github.com,18,7
mail.google.com,6,1
m2hycon.atlassian.net,5,1
helpdesk.biotech.cdc.gov,4,2
nature.com,3,2
swisstph.github.io,2,2
Bing,2,2
ndmconsortium.com,2,1
code.google.com,1,1
