referrer,views_total,views_unique
Google,126,26
github.com,48,14
Bing,13,3
openmalaria-org.github.io,9,1
statics.teams.cdn.office.net,7,3
zbmath.org,4,1
chatgpt.com,3,3
om.scicore.unibas.ch,3,3
search.brave.com,3,3
discourse.julialang.org,2,1
