referrer,views_total,views_unique
Google,168,22
github.com,19,7
om.scicore.unibas.ch,14,5
nature.com,9,1
search.brave.com,5,2
statics.teams.cdn.office.net,5,1
swisstph.github.io,4,1
chatgpt.com,3,2
zbmath.org,3,1
Bing,2,2
