url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,92,44
/OpenMalaria-Org/openmalaria,59,29
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,17,3
/OpenMalaria-Org/openmalaria/wiki/UserGuide,16,11
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,13,13
/OpenMalaria-Org/openmalaria/wiki/DeveloperGuide,9,9
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,8,7
/OpenMalaria-Org/openmalaria/wiki/Monitoring,8,5
/OpenMalaria-Org/openmalaria/wiki/SchemaUpdateGuide,8,5
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,7,5
