referrer,views_total,views_unique
Google,86,23
helpdesk.biotech.cdc.gov,13,2
github.com,6,4
paperswithcode.com,3,1
Bing,2,2
code.google.com,2,1
malariajournal.biomedcentral.com,1,1
ncbi.nlm.nih.gov,1,1
ibm.com,1,1
github-wiki-see.page,1,1
