referrer,views_total,views_unique
Google,79,13
github.com,31,10
nature.com,19,1
statics.teams.cdn.office.net,6,4
zbmath.org,6,1
DuckDuckGo,4,1
arxiv.org,3,1
ndmconsortium.com,2,1
swisstph.github.io,1,1
