url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,232,58
/OpenMalaria-Org/openmalaria/wiki,104,50
/OpenMalaria-Org/openmalaria/wiki/UserGuide,44,27
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,36,11
/OpenMalaria-Org/openmalaria/pulls,24,5
/SwissTPH/openmalaria,22,5
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,21,13
/OpenMalaria-Org/openmalaria/wiki/ModelDemography,18,7
/OpenMalaria-Org/openmalaria/wiki/ModelWithinHost,16,4
/OpenMalaria-Org/openmalaria/wiki/Monitoring,15,14
