referrer,views_total,views_unique
Google,162,35
github.com,70,12
com.google.android.gm,14,2
om.scicore.unibas.ch,13,7
mendeley.com,6,2
vaccineimpact.org,4,3
ndmconsortium.com,4,1
swisstph.github.io,2,2
nature.com,2,2
malariajournal.biomedcentral.com,1,1
