url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,132,34
/OpenMalaria-Org/openmalaria/wiki,55,40
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,19,12
/OpenMalaria-Org/openmalaria/wiki/UserGuide,15,10
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,14,7
/OpenMalaria-Org/openmalaria/wiki/Monitoring,7,5
/OpenMalaria-Org/openmalaria/wiki/ScenarioDesign,7,3
/OpenMalaria-Org/openmalaria/pulls,6,3
/OpenMalaria-Org/openmalaria/pull/448/changes,5,2
/OpenMalaria-Org/openmalaria/wiki/InterventionsDeprecated,4,3
