time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-23 00:00:00+00:00,2.0,2.0,87,13
2025-05-24 00:00:00+00:00,6.0,5.0,38,9
2025-05-25 00:00:00+00:00,3.0,2.0,24,10
2025-05-26 00:00:00+00:00,5.0,4.0,100,19
2025-05-27 00:00:00+00:00,5.0,4.0,77,18
2025-05-28 00:00:00+00:00,2.0,2.0,60,12
2025-05-29 00:00:00+00:00,2.0,2.0,90,12
2025-05-30 00:00:00+00:00,1.0,1.0,28,5
2025-05-31 00:00:00+00:00,,,25,11
2025-06-01 00:00:00+00:00,3.0,3.0,40,7
2025-06-02 00:00:00+00:00,3.0,3.0,66,13
2025-06-03 00:00:00+00:00,9.0,4.0,29,8
2025-06-04 00:00:00+00:00,,,26,9
2025-06-05 00:00:00+00:00,5.0,3.0,81,15
