referrer,views_total,views_unique
Google,118,34
github.com,97,6
chatgpt.com,13,7
om.scicore.unibas.ch,9,6
statics.teams.cdn.office.net,6,5
swisstph.github.io,5,1
ndmconsortium.com,3,3
thelancet.com,3,3
Bing,3,2
hub.docker.com,1,1
