referrer,views_total,views_unique
Google,81,13
github.com,7,1
code.google.com,5,2
malaria-commodities.shinyapps.io,4,3
som.iitb.ac.in,2,1
swisstph.github.io,1,1
ndmconsortium.com,1,1
