referrer,views_total,views_unique
Google,146,27
github.com,77,9
Bing,19,5
om.scicore.unibas.ch,6,2
adishassain.github.io,5,1
mendeley.com,3,2
ndmconsortium.com,3,1
swisstph.github.io,2,2
idpjournal.biomedcentral.com,1,1
hub.docker.com,1,1
