url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,185,48
/OpenMalaria-Org/openmalaria/wiki,78,44
/OpenMalaria-Org/openmalaria/wiki/UserGuide,22,18
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,17,10
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,16,7
/OpenMalaria-Org/openmalaria/wiki/Monitoring,15,9
/OpenMalaria-Org/openmalaria/wiki/References,11,5
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,10,6
/OpenMalaria-Org/openmalaria/wiki/DrugResistanceGenotypes,9,1
/OpenMalaria-Org/openmalaria/releases,8,6
