url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,63,37
/OpenMalaria-Org/openmalaria,51,35
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,13,6
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,10,9
/OpenMalaria-Org/openmalaria/wiki/UserGuide,10,8
/OpenMalaria-Org/openmalaria/pull/458,9,4
/OpenMalaria-Org/openmalaria/pulls,9,4
/OpenMalaria-Org/openmalaria/wiki/ModelWithinHost,9,3
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,8,6
/OpenMalaria-Org/openmalaria/wiki/Monitoring,8,4
