referrer,views_total,views_unique
Google,102,32
github.com,17,5
chatgpt.com,15,2
swisstph.github.io,13,3
ecosia.org,4,1
om.scicore.unibas.ch,3,2
nature.com,3,2
Bing,2,2
code.google.com,2,2
pawsey.atlassian.net,1,1
