referrer,views_total,views_unique
Google,105,33
github.com,58,13
Bing,8,2
DuckDuckGo,8,1
om.scicore.unibas.ch,5,3
swisstph.github.io,4,1
chatgpt.com,3,2
statics.teams.cdn.office.net,2,1
ndmconsortium.com,1,1
nature.com,1,1
