url_path,views_total,views_unique
/SwissTPH/openmalaria/wiki,61,33
/SwissTPH/openmalaria,56,35
/SwissTPH/openmalaria/tree/main/model,39,7
/SwissTPH/openmalaria/wiki/UserGuide,16,10
/SwissTPH/openmalaria/wiki/ModelInterventions,16,6
/SwissTPH/openmalaria/blob/main/test/scenario6.xml,12,1
/SwissTPH/openmalaria/wiki/MonitoringOptions,11,6
/SwissTPH/openmalaria/tree/main/model/Host/WithinHost/Infection,10,1
/SwissTPH/openmalaria/wiki/ModelDecayFunctions,8,3
/SwissTPH/openmalaria/blob/main/model/Parameters.h,8,2
