referrer,views_total,views_unique
Google,46,10
github.com,39,3
paperswithcode.com,9,1
Bing,7,2
ammnet.org,5,3
search.brave.com,4,2
code.google.com,2,2
rdrr.io,2,1
malariajournal.biomedcentral.com,1,1
Baidu,1,1
