url_path,views_total,views_unique
/SwissTPH/openmalaria,66,41
/SwissTPH/openmalaria/wiki,53,32
/SwissTPH/openmalaria/tree/main/model,26,8
/SwissTPH/openmalaria/wiki/References,17,5
/SwissTPH/openmalaria/wiki/ScenarioHealthSystem,12,6
/SwissTPH/openmalaria/wiki/UserGuide,11,9
/SwissTPH/openmalaria/wiki/MonitoringOptions,11,6
/SwissTPH/openmalaria/wiki/ModelInterventions,8,6
/SwissTPH/openmalaria/blob/main/model/Parameters.h,8,3
/SwissTPH/openmalaria/blob/17387f121c912505d62a265675cadb6dd3505faf/test/scenarioNonHumanHosts.xml,8,1
