referrer,views_total,views_unique
Google,187,17
om.scicore.unibas.ch,11,5
boincitaly.org,9,1
nature.com,5,1
code.google.com,3,3
teams.microsoft.com,3,1
malariajournal.biomedcentral.com,2,1
swisstph.github.io,2,1
github.com,2,1
statics.teams.cdn.office.net,2,1
