referrer,views_total,views_unique
Google,184,21
github.com,27,10
om.scicore.unibas.ch,13,4
swisstph.github.io,9,3
statics.teams.cdn.office.net,7,4
chatgpt.com,3,2
tkiwiki.telethonkids.org.au,3,2
search.brave.com,3,1
auc-word-edit.officeapps.live.com,2,1
Bing,1,1
