referrer,views_total,views_unique
Google,176,20
github.com,18,6
om.scicore.unibas.ch,12,4
nature.com,9,1
search.brave.com,5,2
statics.teams.cdn.office.net,5,1
swisstph.github.io,4,1
zbmath.org,3,1
Bing,2,2
vaccineimpact.org,2,2
