referrer,views_total,views_unique
Google,125,27
github.com,86,20
teams.public.onecdn.static.microsoft,11,5
Bing,5,3
om.scicore.unibas.ch,5,3
auc-word-edit.officeapps.live.com,5,2
thekids.org.au,5,2
help.appveyor.com,3,3
overleaf.com,3,2
chatgpt.com,2,1
