time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-08 00:00:00+00:00,3,2,12,4
2026-02-09 00:00:00+00:00,3,3,100,20
2026-02-10 00:00:00+00:00,2,2,133,20
2026-02-11 00:00:00+00:00,5,2,89,14
2026-02-12 00:00:00+00:00,32,15,71,16
2026-02-13 00:00:00+00:00,42,5,30,10
2026-02-14 00:00:00+00:00,0,0,19,5
2026-02-15 00:00:00+00:00,6,6,15,11
2026-02-16 00:00:00+00:00,22,5,40,11
2026-02-17 00:00:00+00:00,8,1,55,13
2026-02-18 00:00:00+00:00,6,4,40,13
2026-02-19 00:00:00+00:00,9,4,62,17
2026-02-20 00:00:00+00:00,4,4,42,12
2026-02-21 00:00:00+00:00,5,5,24,8
