referrer,views_total,views_unique
Google,305,44
perplexity.ai,25,1
om.scicore.unibas.ch,13,5
auc-word-edit.officeapps.live.com,13,1
boincitaly.org,9,1
nature.com,8,2
github.com,7,3
swisstph.github.io,6,1
statics.teams.cdn.office.net,3,1
teams.microsoft.com,3,1
