url_path,views_total,views_unique
/SwissTPH/openmalaria,72,32
/SwissTPH/openmalaria/wiki,40,27
/SwissTPH/openmalaria/tree/main/model,35,5
/SwissTPH/openmalaria/blob/main/model/PopulationAgeStructure.h,26,2
/SwissTPH/openmalaria/wiki/UserGuide,25,11
/SwissTPH/openmalaria/blob/main/model/interventions/Interfaces.hpp,18,2
/SwissTPH/openmalaria/blob/main/model/interventions/Vaccine.h,18,2
/SwissTPH/openmalaria/blob/main/model/main.cpp,18,1
/SwissTPH/openmalaria/wiki/Monitoring,17,6
/SwissTPH/openmalaria/blob/main/model/interventions/ITN.h,17,1
