referrer,views_total,views_unique
Google,133,26
github.com,88,17
ndmconsortium.com,12,2
teams.public.onecdn.static.microsoft,9,2
Bing,6,2
thekids.org.au,5,3
auc-word-edit.officeapps.live.com,5,2
om.scicore.unibas.ch,4,2
help.appveyor.com,3,3
chatgpt.com,2,1
