referrer,views_total,views_unique
Google,84,24
helpdesk.biotech.cdc.gov,10,2
github.com,5,3
code.google.com,4,2
paperswithcode.com,3,1
arxiv.org,2,1
malariajournal.biomedcentral.com,1,1
ncbi.nlm.nih.gov,1,1
ibm.com,1,1
github-wiki-see.page,1,1
