referrer,views_total,views_unique
Google,134,32
github.com,76,8
Bing,18,2
swisstph.github.io,17,8
om.scicore.unibas.ch,15,4
chatgpt.com,12,6
vaccineimpact.org,4,2
ndmconsortium.com,3,2
cn.bing.com,3,1
nature.com,2,2
