referrer,views_total,views_unique
Google,113,32
github.com,92,9
om.scicore.unibas.ch,13,3
statics.teams.cdn.office.net,8,2
swisstph.github.io,6,3
chatgpt.com,4,4
swisstph.shinyapps.io,4,2
vaccineimpact.org,4,2
ndmconsortium.com,3,3
malariajournal.biomedcentral.com,1,1
