referrer,views_total,views_unique
Google,104,34
github.com,13,6
ndmconsortium.com,3,3
swisstph.github.io,3,3
om.scicore.unibas.ch,3,2
nature.com,3,2
kkb-production.jupyter-proxy.kaggle.net,3,1
paperswithcode.com,2,2
github-wiki-see.page,2,1
statics.teams.cdn.office.net,2,1
