referrer,views_total,views_unique
github.com,80,8
Google,67,24
statics.teams.cdn.office.net,8,2
m365.cloud.microsoft,5,2
swisstph.shinyapps.io,4,2
vaccineimpact.org,4,2
swisstph.github.io,4,2
ndmconsortium.com,2,2
chatgpt.com,2,2
om.scicore.unibas.ch,2,1
