referrer,views_total,views_unique
Google,101,23
github.com,40,8
Baidu,13,1
Bing,8,3
code.google.com,5,3
ammnet.org,5,3
swisstph.github.io,4,2
zbmath.org,4,1
nature.com,3,1
search.brave.com,1,1
