referrer,views_total,views_unique
github.com,82,7
Google,67,24
statics.teams.cdn.office.net,8,2
swisstph.github.io,6,3
m365.cloud.microsoft,5,2
swisstph.shinyapps.io,4,2
om.scicore.unibas.ch,3,1
chatgpt.com,2,2
DuckDuckGo,2,2
link.springer.com,2,1
