url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,63,43
/OpenMalaria-Org/openmalaria,52,32
/OpenMalaria-Org/openmalaria/wiki/UserGuide,22,15
/OpenMalaria-Org/openmalaria/wiki/References,17,8
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,15,10
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,13,8
/OpenMalaria-Org/openmalaria/wiki/Monitoring,12,4
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,8,4
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,7,3
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,7,3
