referrer,views_total,views_unique
Google,156,19
github.com,32,9
Bing,30,3
swisstph.github.io,25,2
ndmconsortium.com,3,3
code.google.com,2,2
nature.com,2,2
driveonlyoffice.switch.ch,2,2
auc-word-edit.officeapps.live.com,1,1
malariajournal.biomedcentral.com,1,1
