referrer,views_total,views_unique
Google,109,31
github.com,18,4
statics.teams.cdn.office.net,2,2
swisstph.github.io,1,1
Bing,1,1
swisstph.ch,1,1
code.google.com,1,1
mail.google.com,1,1
ndmconsortium.com,1,1
