referrer,views_total,views_unique
Google,78,25
github.com,28,8
DuckDuckGo,6,1
chatgpt.com,5,2
om.scicore.unibas.ch,4,2
swisstph.github.io,4,1
statics.teams.cdn.office.net,2,1
ndmconsortium.com,1,1
nature.com,1,1
swisstph.shinyapps.io,1,1
