referrer,views_total,views_unique
Google,97,28
om.scicore.unibas.ch,49,15
github.com,14,7
com.google.android.gm,14,2
Bing,7,4
code.google.com,6,1
vaccineimpact.org,4,3
swisstph.github.io,4,2
github-com.translate.goog,2,1
DuckDuckGo,2,1
