referrer,views_total,views_unique
Google,207,36
github.com,23,6
Bing,12,2
statics.teams.cdn.office.net,4,1
zbmath.org,4,1
search.brave.com,3,3
scanmail.trustwave.com,2,2
discourse.julialang.org,2,1
ecosia.org,2,1
hub.docker.com,1,1
