url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,73,37
/OpenMalaria-Org/openmalaria,69,30
/OpenMalaria-Org/openmalaria/wiki/UserGuide,16,11
/OpenMalaria-Org/openmalaria/wiki/Monitoring,11,6
/OpenMalaria-Org/openmalaria/wiki/References,11,6
/OpenMalaria-Org/openmalaria/pulls,10,4
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,8,7
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,6,5
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,6,2
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,5,5
