referrer,views_total,views_unique
Google,94,23
github.com,42,6
Bing,21,4
swisstph.github.io,15,7
chatgpt.com,12,5
statics.teams.cdn.office.net,5,1
cn.bing.com,3,1
ndmconsortium.com,2,2
om.scicore.unibas.ch,2,2
elifesciences.org,2,1
