referrer,views_total,views_unique
Google,157,28
statics.teams.cdn.office.net,12,3
github.com,4,3
ood.scicore.unibas.ch,4,1
thelancet.com,1,1
ncbi.nlm.nih.gov,1,1
swisstph.github.io,1,1
mail.google.com,1,1
