referrer,views_total,views_unique
github.com,116,12
Google,49,14
statics.teams.cdn.office.net,14,1
om.scicore.unibas.ch,8,7
Bing,4,3
swisstph.github.io,3,1
euc-onenote.officeapps.live.com,2,2
ecosia.org,1,1
ntp.msn.com,1,1
search.brave.com,1,1
