url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,125,43
/OpenMalaria-Org/openmalaria/wiki,52,33
/OpenMalaria-Org/openmalaria/pulls,20,2
/OpenMalaria-Org/openmalaria/wiki/UserGuide,17,9
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,14,8
/OpenMalaria-Org/openmalaria/pull/456,10,1
/OpenMalaria-Org/openmalaria/wiki/ModelDemography,9,7
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,7,6
/OpenMalaria-Org/openmalaria/wiki/Monitoring,7,6
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,7,5
