url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,205,63
/OpenMalaria-Org/openmalaria/wiki,85,37
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,40,10
/OpenMalaria-Org/openmalaria/wiki/UserGuide,25,13
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,25,9
/OpenMalaria-Org/openmalaria/wiki/Monitoring,22,8
/OpenMalaria-Org/openmalaria/wiki/ModelMosqPopDynamics,14,3
/OpenMalaria-Org/openmalaria/wiki/ModelDecayFunctions,11,6
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,11,4
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,10,4
