referrer,views_total,views_unique
Google,94,16
github.com,35,3
om.scicore.unibas.ch,10,5
m2hycon.atlassian.net,7,1
ncbi.nlm.nih.gov,3,1
code.google.com,2,2
swisstph.github.io,2,2
Bing,1,1
ecosia.org,1,1
