referrer,views_total,views_unique
Google,51,23
chatgpt.com,18,2
github.com,17,3
om.scicore.unibas.ch,7,1
swisstph.github.io,3,3
statics.teams.cdn.office.net,1,1
ndmconsortium.com,1,1
ahadi-analytics.github.io,1,1
Bing,1,1
cdn.who.int,1,1
