referrer,views_total,views_unique
Google,159,45
github.com,44,11
Bing,16,5
swisstph.github.io,11,1
malariajournal.biomedcentral.com,6,2
researchgate.net,5,1
code.google.com,3,3
ecosia.org,3,1
github-wiki-see.page,2,1
com.google.android.gm,2,1
