referrer,views_total,views_unique
Google,74,18
github.com,36,14
thekids.org.au,12,5
om.scicore.unibas.ch,4,1
statics.teams.cdn.office.net,3,2
Bing,2,1
claude.ai,2,1
scanmail.trustwave.com,2,1
ecosia.org,1,1
edwenger.github.io,1,1
