url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,87,36
/OpenMalaria-Org/openmalaria,58,28
/OpenMalaria-Org/openmalaria/wiki/UserGuide,16,11
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,16,3
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,13,13
/OpenMalaria-Org/openmalaria/wiki/DeveloperGuide,8,8
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,8,7
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,8,6
/OpenMalaria-Org/openmalaria/wiki/Monitoring,8,5
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,7,5
