referrer,views_total,views_unique
github.com,51,16
Google,49,21
teams.public.onecdn.static.microsoft,14,3
elifesciences.org,9,2
chatgpt.com,4,4
Bing,3,2
auc-word-edit.officeapps.live.com,2,2
ndmconsortium.com,2,2
openmalaria-org.github.io,2,2
github-wiki-see.page,2,1
