referrer,views_total,views_unique
Google,85,18
github.com,13,5
chatgpt.com,4,2
github-wiki-see.page,4,1
researchgate.net,3,2
vaccineimpact.org,3,1
swisstph.github.io,2,2
cdn.who.int,2,1
paperswithcode.com,2,1
ndmconsortium.com,1,1
