referrer,views_total,views_unique
Google,122,26
github.com,54,6
om.scicore.unibas.ch,9,5
DuckDuckGo,6,2
Bing,4,4
github-wiki-see.page,2,2
nature.com,2,1
teams.microsoft.com,1,1
chatgpt.com,1,1
