referrer,views_total,views_unique
Google,87,10
github.com,54,6
paperswithcode.com,10,1
Bing,7,2
ammnet.org,4,3
code.google.com,3,3
malariajournal.biomedcentral.com,1,1
ibm.com,1,1
researchgate.net,1,1
search.brave.com,1,1
